LineName	FemaleParent	MaleParent
CP11-1206	CP00-1074	HoCP04-0838
CP11-1207	CP04-1844	HoCP04-0838
CP11-1208	CP04-1844	HoCP04-0838
CP11-1209	CP04-1844	HoCP04-0838
CP11-1210	CP04-1844	HoCP04-0838
CP11-1211	CP57-0614	HoCP04-0838
CP11-1212	CP57-0614	HoCP04-0838
CP11-1227	CL87-1630	HoCP96-0540
CP11-1228	CL87-1630	HoCP96-0540
CP11-1229	CL87-1630	HoCP96-0540
CP11-1230	CL87-1630	HoCP96-0540
CP11-1231	CL87-1630	HoCP96-0540
CP11-1232	CP88-1762	HoCP96-0540
CP11-1233	CP88-1762	HoCP96-0540
CP11-1234	CP88-1762	HoCP96-0540
CP11-1532	L06-0025	CL89-4290
CP11-1533	L06-0025	CL89-4290
CP11-1543	L05-0459	CP96-1252
CP11-1544	L05-0459	CP96-1252
CP11-2108	HoCP04-0838	HoCP04-0852
CP11-2115	HoCP03-0743	POLY09-09
CP11-2132	Ho07-0602	HoCP04-0852
CP11-2133	Ho07-0602	HoCP04-0852
CP11-2136	Ho07-0602	HoCP96-0540
CP11-2137	Ho07-0602	HoCP96-0540
CP11-2138	Ho07-0602	Ho06-0562
CP11-2142	HoCP05-0904	L99-0226
CP11-2144	L06-0040	Ho06-0563
CP11-2145	L06-0040	Ho06-0563
CP11-2148	CPCL02-0908	CPCL02-7386
CP11-2178	HoCP01-0517	HoCP96-0540
CP11-2180	HoCP04-0838	TCP00-4530
CP11-2181	HoCP05-0904	POLY09-17
CP11-2182	HoCP05-0904	POLY09-17
CP11-2207	HoCP04-0838	CP97-1777
CP11-2208	HoCP04-0838	CP97-1777
CP11-2209	HoCP04-0838	CP97-1777
CP11-2304	HoCP96-0540	CL89-5189
CP11-2305	HoCP96-0540	CL89-5189
CP11-2306	HoCP96-0540	CL89-5189
CP11-2307	HoCP96-0540	CL89-5189
CP11-2308	HoCP96-0540	CL89-5189
CP11-2309	HoCP96-0540	CL89-5189
CP11-2310	HoCP96-0540	CL89-5189
CP11-2311	HoCP96-0540	CL89-5189
CP11-2312	HoCP96-0540	CL89-5189
CP11-2313	HoCP96-0540	CL89-5189
CP11-2314	Ho06-0523	CL89-5189
CP11-2315	Ho06-0523	CL89-5189
CP11-2316	Ho06-0523	CL89-5189
CP11-2317	Ho06-0523	CL89-5189
CP11-2318	Ho06-0523	CL89-5189
CP11-2328	Ho06-0523	CL93-1858
CP11-2329	Ho06-0523	CL93-1858
CP11-2374	Ho07-0613	HoCP04-0852
CP11-2375	Ho07-0613	HoCP04-0852
CP11-2376	Ho07-0613	HoCP04-0852
CP11-2377	Ho07-0613	HoCP04-0852
CP11-2378	Ho07-0613	HoCP04-0852
CP11-2379	Ho07-0613	HoCP04-0852
CP11-2380	Ho06-0523	HoCP04-0852
CP11-2381	Ho06-0523	HoCP04-0852
CP11-2383	Ho07-0613	Ho06-0520
CP11-2384	Ho07-0613	Ho06-0520
CP11-2385	HoCP00-0950	Ho06-0520
CP11-2400	CL88-4730	HoCP96-0540
CP11-2401	CL88-4730	HoCP96-0540
CP11-2402	CL88-4730	HoCP96-0540
CP11-2403	CL89-5189	HoCP96-0540
CP11-2404	CL89-5189	HoCP96-0540
CP11-2405	CL89-5189	HoCP96-0540
CP11-2421	L01-0283	HoCP96-0540
CP11-2422	CPCL06-3272	HoCP96-0540
CP11-2423	CPCL06-3272	HoCP96-0540
CP11-2424	CL95-5255	HoCP96-0540
CP11-2494	CL02-8021	CL02-8071
CP11-2495	CL02-8021	CL02-8071
CP1161	CP0670	unknown
CP1165	CP0670	unknown
CP12-1087	CL88-4730	HoCP96-0540
CP12-1130	CL89-5189	HoCP96-0540
CP12-1183	CL90-4643	HoCP96-0540
CP12-1209	CL95-5255	HoCP96-0540
CP12-1210	CL95-5255	HoCP96-0540
CP12-1211	CL95-5255	HoCP96-0540
CP12-1212	CL95-5255	HoCP96-0540
CP12-1213	CL95-5255	HoCP96-0540
CP12-1214	CL95-5255	HoCP96-0540
CP12-1215	CL95-5255	HoCP96-0540
CP12-1252	CP00-1301	HoCP96-0540
CP12-1505	CP03-1026	HoCP96-0540
CP12-1506	CP03-1026	HoCP96-0540
CP12-1507	CP03-1026	HoCP96-0540
CP12-1508	CP03-1026	HoCP96-0540
CP12-1722	CP06-2664	HoCP96-0540
CP12-1747	CP08-2387	HoCP96-0540
CP12-1748	CP08-2387	HoCP96-0540
CP12-1804	CP89-1509	HoCP96-0540
CP12-1805	CP89-1509	HoCP96-0540
CP12-1927	CP95-1039	HoCP96-0540
CP12-1937	CP96-1252	HoCP96-0540
CP12-2075	CPCL01-0271	HoCP96-0540
CP12-2076	CPCL01-0271	HoCP96-0540
CP12-2077	CPCL01-0271	HoCP96-0540
CP12-2078	CPCL01-0271	HoCP96-0540
CP12-2098	CPCL02-0908	male mix 09G
CP12-2121	CPCL02-6848	HoCP96-0540
CP12-2172	CPCL02-8021	HoCP04-0838
CP12-2173	CPCL02-8021	HoCP96-0540
CP12-2219	CPCL05-1102	HoCP96-0540
CP12-2273	CPCL05-1201	HoCP96-0540
CP12-2274	CPCL05-1201	HoCP96-0540
CP12-2283	CPCL05-1306	HoCP96-0540
CP12-2284	CPCL05-1306	HoCP96-0540
CP12-2285	CPCL05-1306	HoCP96-0540
CP12-2286	CPCL05-1306	HoCP96-0540
CP12-2287	CPCL05-1306	HoCP96-0540
CP12-2288	CPCL05-1306	HoCP96-0540
CP12-2289	CPCL05-1306	HoCP96-0540
CP12-2290	CPCL05-1306	HoCP96-0540
CP12-2291	CPCL05-1306	HoCP96-0540
CP12-2305	CPCL06-3458	HoCP96-0540
CP12-2306	CPCL06-3458	HoCP96-0540
CP12-2411	Ho06-0530	CPCL00-4027
CP12-2412	Ho06-0530	CPCL00-4027
CP12-2413	Ho06-0530	CPCL00-4027
CP12-2414	Ho06-0530	Ho06-0563
CP12-2415	Ho06-0530	Ho06-0563
CP12-2416	Ho06-0530	Ho06-0563
CP12-2417	Ho06-0530	Ho06-0563
CP12-2418	Ho06-0530	HoCP04-0852
CP12-2419	Ho06-0530	HoCP04-0852
CP12-2420	Ho06-0560	HoCP04-0852
CP12-2421	Ho06-0560	HoCP04-0852
CP12-2422	Ho06-0560	POLY10-17
CP12-2423	Ho06-0563	L01-0283
CP12-2424	Ho07-0602	POLY10-05
CP12-2425	Ho07-0602	POLY10-05
CP12-2426	Ho07-0602	POLY10-05
CP12-2427	Ho08-0706	L01-0283
CP12-2428	Ho08-0706	L01-0283
CP12-2429	Ho08-0706	L01-0283
CP12-2430	Ho08-0706	POLY10-07
CP12-2431	Ho08-0706	POLY10-07
CP12-2432	HoCP01-0517	HoCP96-0540
CP12-2433	HoCP01-0517	HoCP96-0540
CP12-2434	HoCP01-0517	L01-0283
CP12-2435	HoCP04-0838	HoCP01-0517
CP12-2436	HoCP04-0856	POLY10-16
CP12-2437	HoCP04-0856	POLY10-16
CP12-2438	HoCP05-0923	HoCP96-0540
CP12-2439	HoCP05-0923	HoCP96-0540
CP12-2440	HoCP05-0923	HoCP96-0540
CP12-2441	HoCP05-0923	HoCP96-0540
CP12-2448	L01-0283	CPCL02-8021
CP12-2449	L01-0283	CPCL02-8021
CP12-2450	L06-0040	HoCP04-0852
CP12-2451	L06-0040	HoCP04-0852
CP12-2452	L07-0057	CPCL02-8021
CP12-2469	unknown	unknown
CP12-2471	unknown	unknown
CP13-1107	CL89-5189	HoCP96-0540
CP13-1108	CL89-5189	HoCP96-0540
CP13-1109	CL89-5189	HoCP96-0540
CP13-1110	CL89-5189	HoCP96-0540
CP13-1111	CL89-5189	HoCP96-0540
CP13-1118	CL90-4643	HoCP96-0540
CP13-1119	CL90-4643	HoCP96-0540
CP13-1120	CL90-4643	HoCP96-0540
CP13-1121	CL90-4643	HoCP96-0540
CP13-1122	CL90-4643	HoCP96-0540
CP13-1123	CL90-4643	HoCP96-0540
CP13-1124	CL90-4643	HoCP96-0540
CP13-1142	CL95-5255	HoCP96-0540
CP13-1143	CL95-5255	HoCP96-0540
CP13-1144	CL95-5255	HoCP96-0540
CP13-1145	CL95-5255	HoCP96-0540
CP13-1146	CL95-5255	HoCP96-0540
CP13-1929	CP57-0614	CP06-3025
CP13-2253	CPCL02-8021	L01-0283
CP13-2254	CPCL02-8021	L01-0283
CP13-2469	Ho06-0530	Ho06-0530
CP13-2470	Ho06-0530	Ho06-0530
CP13-2471	Ho08-0706	L09-0112
CP13-2472	Ho08-0717	CPCL02-8021
CP13-2473	Ho08-0717	CPCL02-8021
CP13-2474	Ho08-0728	POLY11-07
CP13-2475	L09-0121	HoCP01-0517
CP13-2499	unknown	unknown
CP13-2503	unknown	unknown
CP13-4124	HoCP04-0838	CL89-5189
CP13-4127	HoCP04-0838	CL89-5189
CP13-4128	HoCP04-0838	CL89-5189
CP13-4130	HoCP04-0838	CL89-5189
CP13-4138	CPCL05-1791	HoCP04-0838
CP13-4162	HoCP04-0838	CL89-5189
CP13-4716	US93-0017	HoCP01-0553
CP14-1486	CP04-1844	CP57-0614
CP14-1705	CP06-2897	CP57-0614
CP14-1706	CP06-2897	CP57-0614
CP14-1816	CP07-1533	CP57-0614
CP14-1817	CP07-1533	CP57-0614
CP14-1818	CP07-1533	CP57-0614
CP14-1838	CP07-1618	CP57-0614
CP14-1839	CP07-1618	CP57-0614
CP14-1840	CP07-1618	CP57-0614
CP14-1935	CP07-2460	CP08-1878
CP14-1978	CP08-1382	CP07-2547
CP14-2004	CP08-1878	CP06-2335
CP14-2005	CP08-1878	CP06-2335
CP14-2006	CP08-1878	CP06-2335
CP14-2007	CP08-1878	CP07-2547
CP14-2008	CP08-1878	CP07-2547
CP14-2009	CP08-1878	CP07-2547
CP14-2010	CP08-1878	CP07-2547
CP14-2556	Ho08-0711	CP03-2390
CP14-2557	Ho08-0711	CP03-2390
CP14-2558	Ho09-0816	CP08-2173
CP14-2559	Ho10-9626	CP03-2390
CP14-2560	Ho10-9626	CP03-2390
CP14-2561	Ho07-0613	HoCP09-0814
CP14-2562	Ho10-0931	CP06-2664
CP14-2563	Ho10-0931	CP06-2664
CP14-2564	Ho10-0931	CP06-2664
CP14-2565	Ho10-0931	CP06-2664
CP14-2566	L03-0371	LCP85-0384
CP14-2567	L10-0141	L09-0121
CP14-4376	HoCP04-0838	CL89-5189
CP14-4377	HoCP04-0838	CL89-5189
CP14-4448	HoCP04-0838	CL89-5189
CP14-4491	HoCP04-0838	CL89-5189
CP14-4497	HoCP04-0838	CL89-5189
CP14-4511	HoCP04-0838	CL89-5189
CP14-4557	HoCP04-0838	CL89-5189
CP14-4558	HoCP04-0838	CL89-5189
CP14-4607	unknown	unknown
CP14-4611	unknown	unknown
CP15-1124	Ho08-0717	HoCP04-0838
CP15-1125	CP04-1844	CP57-0614
CP15-1126	CP04-1844	CP57-0614
CP15-1213	Ho09-0829	CP04-1844
CP15-1348	Ho10-0931	CP06-2664
CP15-1349	Ho10-0931	CP06-2664
CP15-1351	LCP85-0384	CP06-2664
CP15-1374	Ho08-0709	CP07-2317
CP15-1378	Ho08-0709	CP92-1167
CP15-1379	Ho08-0709	CP92-1167
CP15-1380	Ho08-0709	CP06-2897
CP15-1381	Ho08-0709	CP06-2897
CP15-1382	Ho08-0709	CP06-2897
CP15-1444	Ho09-0856	CP00-2188
CP15-1445	Ho09-0856	CP00-2188
CP15-1446	Ho09-0856	CP00-2188
CP15-1447	Ho09-0856	CP00-2188
CP15-1448	Ho09-0856	CP00-2188
CP15-1449	Ho09-0856	CP00-2188
CP15-1450	Ho09-0856	CP00-2188
CP15-1451	Ho09-0856	CP00-2188
CP15-1452	Ho09-0856	CP00-2188
CP15-1453	Ho08-0711	CP00-2188
CP15-1454	Ho08-0711	CP00-2188
CP15-1455	Ho08-0711	CP00-2188
CP15-1532	CP08-1878	CP06-2335
CP15-1533	CP08-1878	CP06-2335
CP15-1534	CP08-1878	CP06-2335
CP15-1535	CP08-1878	CP06-2335
CP15-1536	CP08-1878	CP06-2335
CP15-1537	CP08-1878	CP06-2335
CP15-1538	CP08-1878	CP06-2335
CP15-1539	CP08-1878	CP06-2335
CP15-1589	Ho08-0711	CP08-2173
CP15-1590	Ho08-0711	CP08-2173
CP15-1591	Ho08-0711	CP08-2173
CP15-1592	Ho08-0711	CP08-2173
CP15-1594	CP07-2331	CP08-1878
CP15-1617	HoCP09-0808	CP95-1039
CP15-1618	Ho08-0711	CP95-1039
CP15-1619	Ho10-9626	CP95-1039
CP15-1624	Ho08-0711	CP03-2390
CP15-1625	Ho08-0711	CP03-2390
CP15-1673	CP08-1382	CP07-2547
CP15-1730	CP08-1878	CP95-1039
CP15-1731	CP08-1878	CP95-1039
CP15-1732	CP08-1878	CP95-1039
CP15-1854	CP57-0614	CP04-2166
CP15-1871	CP57-0614	CP06-2335
CP15-1872	CP57-0614	CP06-2335
CP15-1877	CP08-1382	CP05-1526
CP15-1878	CP08-1382	CP05-1526
CP15-1879	CP08-1382	CP05-1526
CP15-1880	CP08-1382	CP05-1526
CP15-1881	L10-0148	Ho06-0530
CP15-1882	CP57-0614	POLY12-34
CP15-1883	CP57-0614	POLY12-34
CP15-1884	CP57-0614	POLY12-34
CP15-2214	CP72-2086	CP09-2067
CP15-2280	Ho11-0512	HoCP09-0802
CP15-2281	Ho11-0508	POLY13-016
CP15-2369	CP09-1390	CP72-2086
CP15-2370	CP09-1390	CP72-2086
CP15-2371	CP05-1526	CP72-2086
CP15-2372	CP05-1526	CP72-2086
CP15-2373	CP05-1526	CP72-2086
CP15-2374	CP94-1628	CP72-2086
CP15-2375	CP94-1628	CP72-2086
CP15-2443	CP80-1827	CP72-2086
CP15-2444	Ho09-0854	HoCP09-0814
CP15-2445	Ho11-0519	HoCP96-0540
CP15-2493	CP00-1630	CP72-2086
CP15-2494	CP00-1630	CP72-2086
CP15-2495	CP00-1630	CP72-2086
CP15-2496	CP00-1630	CP72-2086
CP15-2497	CP06-2897	CP72-2086
CP15-2498	CP07-2262	CP72-2086
CP15-2525	Ho07-0613	CP06-2400
CP15-2526	Ho07-0613	CP06-2400
CP15-2547	Ho07-0613	CP07-2547
CP15-2548	Ho07-0613	CP07-2547
CP15-2549	Ho07-0613	CP07-2547
CP15-2550	Ho07-0613	CP07-2547
CP15-2565	unknown	unknown
CP15-2575	unknown	unknown
CP15-4148	unknown	unknown
CP15-4187	CPCL06-3272	US01-1184
CP15-4188	CPCL06-3272	US01-1184
CP15-4189	CPCL06-3272	US01-1184
CP15-4190	CPCL06-3272	US01-1184
CP15-4191	CPCL06-3272	US01-1184
CP15-4192	CPCL06-3272	US01-1184
CP15-4837	CP09-4251	CP72-2086
CP15-4838	CP09-4251	CP72-2086
CP15-4839	CP09-4251	CP72-2086
CP15-4840	CP09-4251	CP72-2086
CP15-4843	CP09-4251	CP72-2086
CP15-4865	unknown	unknown
CP16-1017	CPCL99-4455	HoCP11-0542
CP16-1112	unknown	unknown
CP16-1132	unknown	unknown
CP16-1203	unknown	unknown
CP16-1434	US00-2223	HoCP96-0540
CP16-1488	unknown	unknown
CP16-1514	unknown	unknown
CP16-1822	unknown	unknown
CP16-1996	CP72-2086	CP09-1512
CP16-1997	CP72-2086	CP09-1512
CP16-1998	CP72-2086	CP09-1512
CP16-1999	CP72-2086	CP09-1512
CP16-2000	CP72-2086	CP09-1512
CP16-2001	CP72-2086	CP09-1512
CP16-2002	CP72-2086	CP09-1512
CP16-2144	B35-0009	CP72-2086
CP16-2145	B35-0009	CP72-2086
CP16-2166	unknown	unknown
CP16-2187	unknown	unknown
CP16-2243	CPCL99-2651	CP72-2086
CP16-2244	CPCL99-2651	CP72-2086
CP16-2245	CPCL99-2651	CP72-2086
CP16-2246	CPCL99-2651	CP72-2086
CP16-2247	CPCL99-2651	CP72-2086
CP16-2248	CPCL99-2651	CP72-2086
CP16-2249	CPCL99-2651	CP72-2086
CP16-2250	CPCL99-2651	CP72-2086
CP16-2266	unknown	unknown
CP16-2309	HoCP09-0814	CP06-2400
CP16-2310	HoCP09-0814	CP06-2400
CP16-2311	HoCP09-0814	CP06-2400
CP16-2312	HoCP09-0814	CP06-2400
CP16-2313	HoCP09-0814	CP06-2400
CP16-2314	HoCP09-0814	CP06-2400
CP16-2315	HoCP09-0814	CP06-2400
CP16-2316	HoCP09-0814	CP06-2400
CP16-2317	HoCP09-0814	CP06-2400
CP16-2318	HoCP09-0814	CP06-2400
CP16-2337	HoCP09-0814	CP72-2086
CP16-2338	HoCP09-0814	CP72-2086
CP16-2339	HoCP09-0814	CP72-2086
CP16-2340	HoCP09-0814	CP72-2086
CP16-2341	HoCP09-0814	CP72-2086
CP16-2357	CP00-1630	CP72-2086
CP16-2358	CP00-1630	CP72-2086
CP16-2359	CP00-1630	CP72-2086
CP16-2360	CP00-1630	CP72-2086
CP16-2361	CP06-2400	CP72-2086
CP16-2362	CP06-2400	CP72-2086
CP16-2363	CP06-2400	CP72-2086
CP16-2364	CP06-2400	CP72-2086
CP16-2365	CP06-2400	CP72-2086
CP16-2366	CP06-2400	CP72-2086
CP16-2367	CP06-2400	CP72-2086
CP16-2368	CP06-2400	CP72-2086
CP16-2369	CP06-2400	CP72-2086
CP16-2370	CP06-2400	CP72-2086
CP16-2371	CP06-2897	CP72-2086
CP16-2372	CP06-2897	CP72-2086
CP16-2373	CP06-2897	CP72-2086
CP16-2374	CP06-2897	CP72-2086
CP16-2375	CP06-2897	CP72-2086
CP16-2376	CP06-2897	CP72-2086
CP16-2377	CP06-2897	CP72-2086
CP16-2378	CPCL05-1201	CP72-2086
CP16-2379	CPCL05-1201	CP72-2086
CP16-2380	CPCL05-1201	CP72-2086
CP16-2383	HoCP09-0814	CP07-1118
CP16-2384	HoCP09-0814	CP07-1118
CP16-2385	HoCP09-0814	CP07-1118
CP16-2440	Ho07-0613	CP06-2400
CP16-2441	Ho07-0613	CP06-2400
CP16-2442	Ho07-0613	CP06-2400
CP16-2443	Ho07-0613	CP06-2400
CP16-2444	Ho07-0613	CP06-2400
CP16-2445	Ho07-0613	CP06-2400
CP16-2467	Ho07-0613	CP07-2547
CP16-2468	Ho07-0613	CP07-2547
CP16-2469	Ho07-0613	CP07-2547
CP16-2496	Ho07-0613	CP06-2897
CP16-2497	Ho07-0613	CP06-2897
CP16-4767	CP09-1262	HoCP04-0838
CP16-4768	CP09-1262	HoCP04-0838
CP16-4770	CP09-1262	HoCP04-0838
CP16-4771	CP09-1262	HoCP04-0838
CP16-4773	CP09-1262	HoCP04-0838
CP16-4774	CP09-4153	HoCP04-0838
CP16-4776	CP09-4153	HoCP04-0838
CP16-4777	CP09-4153	HoCP04-0838
CP16-4778	CP09-4153	HoCP04-0838
CP16-4779	CP09-4153	HoCP04-0838
CP16-4780	CP09-4153	HoCP04-0838
CP16-4783	CPCL97-0393	HoCP04-0838
CP16-4784	CPCL97-0393	HoCP04-0838
CP16-4785	CPCL97-0393	HoCP04-0838
CP16-4786	CPCL97-0393	HoCP04-0838
CP16-4788	CPCL97-0393	HoCP04-0838
CP16-4789	CPCL97-0393	HoCP04-0838
CP16-4790	CPCL97-0393	HoCP04-0838
CP16-4791	CPCL97-0393	HoCP04-0838
CP16-4793	CPCL97-0393	HoCP04-0838
CP16-4796	CPCL97-0393	HoCP04-0838
CP16-4797	CPCL97-0393	HoCP04-0838
CP16-4799	CPCL97-0393	HoCP04-0838
CP16-4801	CPCL97-0393	HoCP04-0838
CP17-1059	CP08-2506	HoCP11-0542
CP17-1060	CP08-2506	HoCP11-0542
CP17-1080	CP09-1110	CP09-1323
CP17-1081	CP09-1110	CP09-1323
CP17-1082	CP09-1110	CP09-1323
CP17-1083	CP09-1110	POLY14-019
CP17-1084	CP09-1110	POLY14-019
CP17-1110	CP09-1110	CPCL02-8021
CP17-1111	CP09-1110	CPCL02-8021
CP17-1112	CP09-1110	CPCL02-8021
CP17-1113	CP09-1110	CPCL02-8021
CP17-1266	#8ColdHardy	HoCP04-0838
CP17-1267	CP94-2059	HoCP04-0838
CP17-1268	CP94-2059	HoCP04-0838
CP17-1269	CP94-2059	HoCP04-0838
CP17-1345	HoCP04-0838	CP05-1616
CP17-1346	HoCP04-0838	CP05-1616
CP17-1554	HoCP04-0838	CP08-1995
CP17-1555	HoCP04-0838	CP08-1995
CP17-1556	HoCP04-0838	CP08-1995
CP17-1557	HoCP04-0838	CP08-1995
CP17-1558	HoCP04-0838	CP08-1995
CP17-1559	HoCP04-0838	CP08-1995
CP17-1828	HoCP11-0576	CP06-2042
CP17-1829	HoCP11-0576	CP06-2042
CP17-2016	CPCL05-1102	HoCP09-0814
CP17-2017	CPCL05-1102	HoCP09-0814
CP17-2159	CP72-2086	CP06-2400
CP17-2160	CP72-2086	CP06-2400
CP17-2161	CP72-2086	CP06-2400
CP17-2191	Ho07-0613	CP10-1313
CP17-2192	Ho07-0613	CP10-1313
CP17-2193	Ho07-0613	CP10-1313
CP17-2194	Ho07-0613	CP10-1313
CP17-2195	Ho07-0613	CP10-1313
CP17-2196	Ho07-0613	CP10-1313
CP17-2197	Ho07-0613	CP10-1313
CP17-2198	Ho07-0613	CP10-1313
CP17-2229	Ho06-0523	CP07-2547
CP17-2230	Ho06-0523	CP07-2547
CP17-2231	Ho06-0523	CP07-2547
CP17-2282	Ho06-0523	CP06-2400
CP17-2283	Ho06-0523	CP06-2400
CP17-2333	HoCP09-0814	CP10-1313
CP17-2334	HoCP09-0814	CP10-1313
CP17-2335	HoCP09-0814	CP10-1313
CP17-2336	HoCP09-0814	CP10-1313
CP17-2337	HoCP09-0814	CP10-1313
CP17-2413	HoCP13-0752	HoCP10-0917
CP17-2476	Ho13-0739	HoCP12-0643
CP17-2477	Ho11-0573	CP07-2547
CP17-2483	Ho11-0573	CP05-1526
CP17-4002	unknown	unknown
CP17-4003	unknown	unknown
CP17-4004	CL89-5189	HoCP04-0838
CP17-4007	CL89-5189	HoCP04-0838
CP17-4010	CL89-5189	HoCP04-0838
CP17-4011	CL89-5189	HoCP04-0838
CP17-4012	CL89-5189	HoCP04-0838
CP17-4022	SES088C	L09-0105
CP17-4390	CP07-2262	CP72-2086
CP17-4391	CP07-2262	CP72-2086
CP17-4394	CP07-2262	CP72-2086
CP17-4395	CP07-2262	CP72-2086
CP17-4399	CP09-4160	HoCP11-0542
CP17-4401	CP09-4160	HoCP11-0542
CP17-4402	CP09-4160	HoCP11-0542
CP17-4404	CP09-1110	CP09-4160
CP17-4405	CP09-1110	CP09-4160
CP17-4460	CPCL97-0393	HoCP04-0838
CP17-4461	CPCL97-0393	HoCP04-0838
CP17-4462	CPCL97-0393	HoCP04-0838
CP17-4463	CPCL97-0393	HoCP04-0838
CP17-4464	CPCL97-0393	HoCP04-0838
CP18-1735	Ho11-0512	CR95-1007
CP18-1796	Ho12-0630	CPCL02-8021
CP18-1797	Ho12-0630	CPCL02-8021
CP18-1801	Ho12-0630	CPCL02-8021
CP18-1899	Ho11-0512	BR97-1004
CP18-1900	Ho11-0573	CP09-1137
CP18-1901	Ho11-0573	CP09-1137
CP18-1902	Ho11-0573	CP09-1137
CP18-1905	Ho11-0573	CP09-1137
CP18-2275	Ho11-0573	CP05-1526
CP18-2276	Ho11-0573	CP05-1526
CP18-2277	Ho11-0573	CP05-1526
CP18-2278	Ho11-0573	CP05-1526
CP18-2279	Ho11-0573	CP05-1526
CP18-2280	Ho11-0573	CP05-1526
CP18-4230	HoCP09-0814	CP06-2400
CP18-4232	HoCP09-0814	CP06-2400
CP18-4234	HoCP09-0814	CP06-2400
CP18-4235	HoCP09-0814	CP06-2400
CP18-4236	HoCP09-0814	CP06-2400
CP18-4237	HoCP09-0814	CP06-2400
CP18-4239	HoCP09-0814	CP06-2400
CP18-4241	HoCP09-0814	CP06-2400
CP18-4244	HoCP09-0814	CP06-2400
CP18-4247	HoCP09-0814	CP06-2400
CP18-4250	HoCP09-0814	CP06-2400
CP18-4251	HoCP09-0814	CP06-2400
CP18-4252	HoCP09-0814	CP06-2400
CP18-4254	HoCP09-0814	CP06-2400
CP18-4321	CPCL97-0393	HoCP04-0838
CP18-4322	CPCL97-0393	HoCP04-0838
CP18-4527	unknown	unknown
CP18-4530	unknown	unknown
CP19-1277	CP06-2897	CP72-2086
CP19-1278	CP06-2897	CP72-2086
CP19-1279	CP06-2897	CP72-2086
CP19-1280	CP06-2897	CP72-2086
CP19-1281	CP06-2897	CP72-2086
CP19-1282	CP06-2897	CP72-2086
CP19-1283	CP06-2897	CP72-2086
CP19-1284	CP06-2897	CP72-2086
CP19-1285	CP06-2897	CP72-2086
CP19-1286	CP06-2897	CP72-2086
CP19-1313	Ho07-0613	CP06-2400
CP19-1314	Ho07-0613	CP06-2400
CP19-1315	Ho07-0613	CP06-2400
CP19-1356	HoCP04-0838	CP05-1616
CP19-1357	HoCP04-0838	CP05-1616
CP19-1358	HoCP04-0838	CP05-1616
CP19-1656	Ho11-0512	CP06-2897
CP19-1734	Ho11-0512	BR97-1004
CP19-1735	Ho11-0512	BR97-1004
CP19-1736	Ho11-0512	BR97-1004
CP19-1737	Ho11-0512	BR97-1004
CP19-1738	Ho11-0512	BR97-1004
CP19-1739	Ho11-0512	BR97-1004
CP19-1740	Ho11-0512	BR97-1004
CP19-1912	Ho11-0573	CP05-1526
CP19-1913	Ho11-0573	CP05-1526
CP19-1914	Ho11-0573	CP05-1526
CP19-1915	Ho11-0573	CP05-1526
CP19-1916	Ho11-0573	CP05-1526
CP19-1917	Ho11-0573	CP05-1526
CP19-1918	Ho11-0573	CP05-1526
CP19-1919	Ho11-0573	CP05-1526
CP19-2425	HoCP04-0838	CP12-1443
CP19-2431	L14-0282	Ho12-0630
CP19-2474	HoCP09-0804	HoL15-0501
CP19-2475	HoCP09-0804	HoL15-0501
CP19-2476	HoCP09-0804	HoL15-0501
CP27-0022	D74	US0785
CP27-0034	D74	US1694
CP27-0035	D74	US1694
CP27-0046	POJ2364	CP0726
CP27-0064	POJ2364	CP0726
CP27-0108	POJ2364	CP0726
CP27-0139	POJ2725	US1694
CP27-0156	CP0040	US1639
CP28-0009	Co281	US1694
CP28-0044	Co281	CP27-0038
CP29-0103	POJ2725	CP1165
CP29-0116	POJ2725	CP1165
CP29-0120	POJ2725	CP1165
CP29-0138	POJ2725	CP1165
CP29-0307	Co281	POJ2878
CP29-0320	Co281	CP27-0034
CP30-0024	CP27-0022	CP1165
CP31-0432	CP29-0307	POJ2878
CP31-0518	D74	28NG251
CP33-0224	CP27-0139	CP31-0432
CP33-0229	CP27-0139	CP31-0432
CP33-0372	CP1165	CP28-0044
CP34-0120	Co281	POJ2878
CP36-0010	POJ2725	Folger Sorghum
CP36-0013	POJ2725	Honey Sorghum
CP36-0105	Co281	CP1165
CP36-0138	Crystalina	28NG251
CP36-0183	POJ2725	CP1165
CP36-0211	POJ2725	Honey Sorghum
CP38-0012	POJ2725	CP1165
CP38-0034	Co421	CP27-0156
CP43-0047	Co281	CP1165
CP43-0064	CP36-0138	CP27-0108
CP43-0074	Co281	CP1165
CP44-0101	Co281	CP1165
CP44-0126	CP33-0229	CP33-0224
CP44-0154	Co281	US1694
CP44-0155	CP33-0229	CP33-0224
CP47-0182	CP29-0320	CP27-0108
CP48-0096	POJ2725	CP1165
CP48-0102	POJ2725	CP36-0158
CP48-0103	CP29-0320	Co290
CP48-0117	CP36-0105	CP38-0034
CP48-0120	CP36-0105	CP38-0034
CP48-0126	CP36-0105	CP38-0034
CP50-0011	CP34-0079	CP27-0034
CP50-0023	CP29-0103	CP43-0074
CP50-0027	CP43-0049	CP36-0138
CP50-0028	CP43-0064	CP33-0372
CP50-0037	CP29-0120	CP43-0064
CP50-0038	P3337	CP43-0074
CP50-0040	F36-0819	CP36-0105
CP50-0041	Co290	CP1165
CP50-0052	F36-0819	CP36-0105
